id,Brown dwarf,Constellation,Right ascension,Declination,App.mag.,Distance,Spectraltype,Mass,Radius,Discovery year
911,2MASSI J0859254-194926 [de],Pyxis,8h 59m 25.47s,−19° 49′ 26.8″,,50,L6,50,0.98,2003
912,2MASSI J0859254-194926 [de],Pyxis,8h 59m 25.47s,−19° 49′ 26.8″,,50,L6,50,0.98,2003
913,2MASSI J0859254-194926 [de],Pyxis,8h 59m 25.47s,−19° 49′ 26.8″,,50,L6,50,0.98,2003
914,2MASSI J0859254-194926 [de],Pyxis,8h 59m 25.47s,−19° 49′ 26.8″,,50,L6,50,0.98,2003
915,2MASSI J0859254-194926 [de],Pyxis,8h 59m 25.47s,−19° 49′ 26.8″,,50,L6,50,0.98,2003
916,2MASSI J0859254-194926 [de],Pyxis,8h 59m 25.47s,−19° 49′ 26.8″,,50,L6,50,0.98,2003
917,2MASSI J0859254-194926 [de],Pyxis,8h 59m 25.47s,−19° 49′ 26.8″,,50,L6,50,0.98,2003
918,2MASSI J0859254-194926 [de],Pyxis,8h 59m 25.47s,−19° 49′ 26.8″,,50,L6,50,0.98,2003
919,2MASSI J0859254-194926 [de],Pyxis,8h 59m 25.47s,−19° 49′ 26.8″,,50,L6,50,0.98,2003
920,2MASSW J0920122+351742 [de],Lynx,9h 20m 12.23s,35° 17′ 42.9″,,95,L6.5,,,2000
921,2MASSW J0920122+351742 [de],Lynx,9h 20m 12.23s,35° 17′ 42.9″,,95,L6.5,,,2000
922,2MASSW J0920122+351742 [de],Lynx,9h 20m 12.23s,35° 17′ 42.9″,,95,L6.5,,,2000
923,2MASSW J0920122+351742 [de],Lynx,9h 20m 12.23s,35° 17′ 42.9″,,95,L6.5,,,2000
924,2MASSW J0920122+351742 [de],Lynx,9h 20m 12.23s,35° 17′ 42.9″,,95,L6.5,,,2000
925,2MASSW J0920122+351742 [de],Lynx,9h 20m 12.23s,35° 17′ 42.9″,,95,L6.5,,,2000
926,2MASSW J0920122+351742 [de],Lynx,9h 20m 12.23s,35° 17′ 42.9″,,95,L6.5,,,2000
927,2MASSW J0920122+351742 [de],Lynx,9h 20m 12.23s,35° 17′ 42.9″,,95,L6.5,,,2000
928,2MASSW J0920122+351742 [de],Lynx,9h 20m 12.23s,35° 17′ 42.9″,,95,L6.5,,,2000
929,2MASSW J0920122+351742 [de],Lynx,9h 20m 12.23s,35° 17′ 42.9″,,95,L6.5,,,2000
930,2MASSI J0937347+293142,Leo,9h 37m 34.87s,29° 31′ 40.9″,,20.0,T6p,42,0.94,2002
931,2MASSI J0937347+293142,Leo,9h 37m 34.87s,29° 31′ 40.9″,,20.0,T6p,42,0.94,2002
932,2MASSI J0937347+293142,Leo,9h 37m 34.87s,29° 31′ 40.9″,,20.0,T6p,42,0.94,2002
933,2MASSI J0937347+293142,Leo,9h 37m 34.87s,29° 31′ 40.9″,,20.0,T6p,42,0.94,2002
934,2MASSI J0937347+293142,Leo,9h 37m 34.87s,29° 31′ 40.9″,,20.0,T6p,42,0.94,2002
935,2MASSI J0937347+293142,Leo,9h 37m 34.87s,29° 31′ 40.9″,,20.0,T6p,42,0.94,2002
936,2MASSI J0937347+293142,Leo,9h 37m 34.87s,29° 31′ 40.9″,,20.0,T6p,42,0.94,2002
937,2MASSI J0937347+293142,Leo,9h 37m 34.87s,29° 31′ 40.9″,,20.0,T6p,42,0.94,2002
938,2MASSI J0937347+293142,Leo,9h 37m 34.87s,29° 31′ 40.9″,,20.0,T6p,42,0.94,2002
939,2MASSI J0937347+293142,Leo,9h 37m 34.87s,29° 31′ 40.9″,,20.0,T6p,42,0.94,2002
940,2MASS 0939−2448,Antlia,9h 39m 35.48s,−24° 48′ 27.9″,16.83,17.4,T8,32,0.95,2005
941,2MASS 0939−2448,Antlia,9h 39m 35.48s,−24° 48′ 27.9″,16.83,17.4,T8,32,0.95,2005
942,2MASS 0939−2448,Antlia,9h 39m 35.48s,−24° 48′ 27.9″,16.83,17.4,T8,32,0.95,2005
943,2MASS 0939−2448,Antlia,9h 39m 35.48s,−24° 48′ 27.9″,16.83,17.4,T8,32,0.95,2005
944,2MASS 0939−2448,Antlia,9h 39m 35.48s,−24° 48′ 27.9″,16.83,17.4,T8,32,0.95,2005
945,2MASS 0939−2448,Antlia,9h 39m 35.48s,−24° 48′ 27.9″,16.83,17.4,T8,32,0.95,2005
946,2MASS 0939−2448,Antlia,9h 39m 35.48s,−24° 48′ 27.9″,16.83,17.4,T8,32,0.95,2005
947,2MASS 0939−2448,Antlia,9h 39m 35.48s,−24° 48′ 27.9″,16.83,17.4,T8,32,0.95,2005
948,2MASS 0939−2448,Antlia,9h 39m 35.48s,−24° 48′ 27.9″,16.83,17.4,T8,32,0.95,2005
949,2MASS 0939−2448,Antlia,9h 39m 35.48s,−24° 48′ 27.9″,16.83,17.4,T8,32,0.95,2005
950,2MASS J09490860-1545485 [de],Hydra,9h 49m 8.6s,−15° 45′ 48.5″,,59,T2,49,0.96,2005
951,2MASS J09490860-1545485 [de],Hydra,9h 49m 8.6s,−15° 45′ 48.5″,,59,T2,49,0.96,2005
952,2MASS J09490860-1545485 [de],Hydra,9h 49m 8.6s,−15° 45′ 48.5″,,59,T2,49,0.96,2005
953,2MASS J09490860-1545485 [de],Hydra,9h 49m 8.6s,−15° 45′ 48.5″,,59,T2,49,0.96,2005
954,2MASS J09490860-1545485 [de],Hydra,9h 49m 8.6s,−15° 45′ 48.5″,,59,T2,49,0.96,2005
955,2MASS J09490860-1545485 [de],Hydra,9h 49m 8.6s,−15° 45′ 48.5″,,59,T2,49,0.96,2005
956,2MASS J09490860-1545485 [de],Hydra,9h 49m 8.6s,−15° 45′ 48.5″,,59,T2,49,0.96,2005
957,2MASS J09490860-1545485 [de],Hydra,9h 49m 8.6s,−15° 45′ 48.5″,,59,T2,49,0.96,2005
958,2MASS J09490860-1545485 [de],Hydra,9h 49m 8.6s,−15° 45′ 48.5″,,59,T2,49,0.96,2005
959,2MASS J09490860-1545485 [de],Hydra,9h 49m 8.6s,−15° 45′ 48.5″,,59,T2,49,0.96,2005
960,2MASS J10073369-4555147,,10h 7m 33.69s,−45° 55′ 14.7″,,46,T5,44,0.94,
961,2MASS J10073369-4555147,,10h 7m 33.69s,−45° 55′ 14.7″,,46,T5,44,0.94,
962,2MASS J10073369-4555147,,10h 7m 33.69s,−45° 55′ 14.7″,,46,T5,44,0.94,
963,2MASS J10073369-4555147,,10h 7m 33.69s,−45° 55′ 14.7″,,46,T5,44,0.94,
964,2MASS J10073369-4555147,,10h 7m 33.69s,−45° 55′ 14.7″,,46,T5,44,0.94,
965,2MASS J10073369-4555147,,10h 7m 33.69s,−45° 55′ 14.7″,,46,T5,44,0.94,
966,2MASS J10073369-4555147,,10h 7m 33.69s,−45° 55′ 14.7″,,46,T5,44,0.94,
967,2MASS J10073369-4555147,,10h 7m 33.69s,−45° 55′ 14.7″,,46,T5,44,0.94,
968,2MASS J10073369-4555147,,10h 7m 33.69s,−45° 55′ 14.7″,,46,T5,44,0.94,
969,2MASS J10073369-4555147,,10h 7m 33.69s,−45° 55′ 14.7″,,46,T5,44,0.94,
970,2MASSI J1010148-040649 [de],Sextans,10h 10m 14.8s,−4° 6′ 49.9″,,55,L6,51,0.98,2003
971,2MASSI J1010148-040649 [de],Sextans,10h 10m 14.8s,−4° 6′ 49.9″,,55,L6,51,0.98,2003
972,2MASSI J1010148-040649 [de],Sextans,10h 10m 14.8s,−4° 6′ 49.9″,,55,L6,51,0.98,2003
973,2MASSI J1010148-040649 [de],Sextans,10h 10m 14.8s,−4° 6′ 49.9″,,55,L6,51,0.98,2003
974,2MASSI J1010148-040649 [de],Sextans,10h 10m 14.8s,−4° 6′ 49.9″,,55,L6,51,0.98,2003
975,2MASSI J1010148-040649 [de],Sextans,10h 10m 14.8s,−4° 6′ 49.9″,,55,L6,51,0.98,2003
976,2MASSI J1010148-040649 [de],Sextans,10h 10m 14.8s,−4° 6′ 49.9″,,55,L6,51,0.98,2003
977,2MASSI J1010148-040649 [de],Sextans,10h 10m 14.8s,−4° 6′ 49.9″,,55,L6,51,0.98,2003
978,2MASSI J1010148-040649 [de],Sextans,10h 10m 14.8s,−4° 6′ 49.9″,,55,L6,51,0.98,2003
979,2MASSI J1010148-040649 [de],Sextans,10h 10m 14.8s,−4° 6′ 49.9″,,55,L6,51,0.98,2003
980,2MASSI J1017075+130839 [de],Leo,10h 17m 7.54s,13° 8′ 39.8″,17.4,108,L2:,,,2003
981,2MASSI J1017075+130839 [de],Leo,10h 17m 7.54s,13° 8′ 39.8″,17.4,108,L2:,,,2003
982,2MASSI J1017075+130839 [de],Leo,10h 17m 7.54s,13° 8′ 39.8″,17.4,108,L2:,,,2003
983,2MASSI J1017075+130839 [de],Leo,10h 17m 7.54s,13° 8′ 39.8″,17.4,108,L2:,,,2003
984,2MASSI J1017075+130839 [de],Leo,10h 17m 7.54s,13° 8′ 39.8″,17.4,108,L2:,,,2003
985,2MASSI J1017075+130839 [de],Leo,10h 17m 7.54s,13° 8′ 39.8″,17.4,108,L2:,,,2003
986,2MASSI J1017075+130839 [de],Leo,10h 17m 7.54s,13° 8′ 39.8″,17.4,108,L2:,,,2003
987,2MASSI J1017075+130839 [de],Leo,10h 17m 7.54s,13° 8′ 39.8″,17.4,108,L2:,,,2003
988,2MASSI J1017075+130839 [de],Leo,10h 17m 7.54s,13° 8′ 39.8″,17.4,108,L2:,,,2003
989,2MASSI J1017075+130839 [de],Leo,10h 17m 7.54s,13° 8′ 39.8″,17.4,108,L2:,,,2003
990,SDSS J102109.69-030420.1,,10h 21m 9.69s,−3° 4′ 19.7″,,95,T3,,,
991,SDSS J102109.69-030420.1,,10h 21m 9.69s,−3° 4′ 19.7″,,95,T3,,,
992,SDSS J102109.69-030420.1,,10h 21m 9.69s,−3° 4′ 19.7″,,95,T3,,,
993,SDSS J102109.69-030420.1,,10h 21m 9.69s,−3° 4′ 19.7″,,95,T3,,,
994,SDSS J102109.69-030420.1,,10h 21m 9.69s,−3° 4′ 19.7″,,95,T3,,,
995,SDSS J102109.69-030420.1,,10h 21m 9.69s,−3° 4′ 19.7″,,95,T3,,,
996,SDSS J102109.69-030420.1,,10h 21m 9.69s,−3° 4′ 19.7″,,95,T3,,,
997,SDSS J102109.69-030420.1,,10h 21m 9.69s,−3° 4′ 19.7″,,95,T3,,,
998,SDSS J102109.69-030420.1,,10h 21m 9.69s,−3° 4′ 19.7″,,95,T3,,,
999,SDSS J102109.69-030420.1,,10h 21m 9.69s,−3° 4′ 19.7″,,95,T3,,,
1000,2MASS J10224821+5825453 [de],Ursa Major,10h 22m 48.21s,58° 25′ 45.3″,,60,L1β,27,1.41,2008
1001,2MASS J10224821+5825453 [de],Ursa Major,10h 22m 48.21s,58° 25′ 45.3″,,60,L1β,27,1.41,2008
1002,2MASS J10224821+5825453 [de],Ursa Major,10h 22m 48.21s,58° 25′ 45.3″,,60,L1β,27,1.41,2008
1003,2MASS J10224821+5825453 [de],Ursa Major,10h 22m 48.21s,58° 25′ 45.3″,,60,L1β,27,1.41,2008
1004,2MASS J10224821+5825453 [de],Ursa Major,10h 22m 48.21s,58° 25′ 45.3″,,60,L1β,27,1.41,2008
1005,2MASS J10224821+5825453 [de],Ursa Major,10h 22m 48.21s,58° 25′ 45.3″,,60,L1β,27,1.41,2008
1006,2MASS J10224821+5825453 [de],Ursa Major,10h 22m 48.21s,58° 25′ 45.3″,,60,L1β,27,1.41,2008
1007,2MASS J10224821+5825453 [de],Ursa Major,10h 22m 48.21s,58° 25′ 45.3″,,60,L1β,27,1.41,2008
1008,2MASS J10224821+5825453 [de],Ursa Major,10h 22m 48.21s,58° 25′ 45.3″,,60,L1β,27,1.41,2008
1009,2MASS J10224821+5825453 [de],Ursa Major,10h 22m 48.21s,58° 25′ 45.3″,,60,L1β,27,1.41,2008
1010,2MASSW J1036530-344138 [de],Antlia,10h 36m 53.05s,−34° 41′ 38″,,53,L6,49,0.97,2002
1011,2MASSW J1036530-344138 [de],Antlia,10h 36m 53.05s,−34° 41′ 38″,,53,L6,49,0.97,2002
1012,2MASSW J1036530-344138 [de],Antlia,10h 36m 53.05s,−34° 41′ 38″,,53,L6,49,0.97,2002
1013,2MASSW J1036530-344138 [de],Antlia,10h 36m 53.05s,−34° 41′ 38″,,53,L6,49,0.97,2002
1014,2MASSW J1036530-344138 [de],Antlia,10h 36m 53.05s,−34° 41′ 38″,,53,L6,49,0.97,2002
1015,2MASSW J1036530-344138 [de],Antlia,10h 36m 53.05s,−34° 41′ 38″,,53,L6,49,0.97,2002
1016,2MASSW J1036530-344138 [de],Antlia,10h 36m 53.05s,−34° 41′ 38″,,53,L6,49,0.97,2002
1017,2MASSW J1036530-344138 [de],Antlia,10h 36m 53.05s,−34° 41′ 38″,,53,L6,49,0.97,2002
1018,2MASSW J1036530-344138 [de],Antlia,10h 36m 53.05s,−34° 41′ 38″,,53,L6,49,0.97,2002
1019,2MASSW J1036530-344138 [de],Antlia,10h 36m 53.05s,−34° 41′ 38″,,53,L6,49,0.97,2002
1020,2MASS J1047538+212423 [de],Leo,10h 47m 53.85s,21° 24′ 23.4″,15.8,34.4,T6.5,42,0.94,1999
1021,2MASS J1047538+212423 [de],Leo,10h 47m 53.85s,21° 24′ 23.4″,15.8,34.4,T6.5,42,0.94,1999
1022,2MASS J1047538+212423 [de],Leo,10h 47m 53.85s,21° 24′ 23.4″,15.8,34.4,T6.5,42,0.94,1999
1023,2MASS J1047538+212423 [de],Leo,10h 47m 53.85s,21° 24′ 23.4″,15.8,34.4,T6.5,42,0.94,1999
1024,2MASS J1047538+212423 [de],Leo,10h 47m 53.85s,21° 24′ 23.4″,15.8,34.4,T6.5,42,0.94,1999
1025,2MASS J1047538+212423 [de],Leo,10h 47m 53.85s,21° 24′ 23.4″,15.8,34.4,T6.5,42,0.94,1999
1026,2MASS J1047538+212423 [de],Leo,10h 47m 53.85s,21° 24′ 23.4″,15.8,34.4,T6.5,42,0.94,1999
1027,2MASS J1047538+212423 [de],Leo,10h 47m 53.85s,21° 24′ 23.4″,15.8,34.4,T6.5,42,0.94,1999
1028,2MASS J1047538+212423 [de],Leo,10h 47m 53.85s,21° 24′ 23.4″,15.8,34.4,T6.5,42,0.94,1999
1029,2MASS J1047538+212423 [de],Leo,10h 47m 53.85s,21° 24′ 23.4″,15.8,34.4,T6.5,42,0.94,1999
1030,Luhman 16B,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,T1,43,1.02,2013
1031,Luhman 16B,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,T1,43,1.02,2013
1032,Luhman 16B,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,T1,43,1.02,2013
1033,Luhman 16B,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,T1,43,1.02,2013
1034,Luhman 16B,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,T1,43,1.02,2013
1035,Luhman 16B,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,T1,43,1.02,2013
1036,Luhman 16B,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,T1,43,1.02,2013
1037,Luhman 16B,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,T1,43,1.02,2013
1038,Luhman 16B,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,T1,43,1.02,2013
1039,Luhman 16B,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,T1,43,1.02,2013
1040,Luhman 16A,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,L8,40,1.01,2013
1041,Luhman 16A,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,L8,40,1.01,2013
1042,Luhman 16A,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,L8,40,1.01,2013
1043,Luhman 16A,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,L8,40,1.01,2013
1044,Luhman 16A,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,L8,40,1.01,2013
1045,Luhman 16A,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,L8,40,1.01,2013
1046,Luhman 16A,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,L8,40,1.01,2013
1047,Luhman 16A,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,L8,40,1.01,2013
1048,Luhman 16A,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,L8,40,1.01,2013
1049,Luhman 16A,Vela,10h 49m 18.91s,−53° 19′ 10″,,6.516,L8,40,1.01,2013
1050,DENIS-P J1058.7−1548,Crater,10h 58m 47.87s,−15° 48′ 17.2″,14.155,49,L3,64,1.00,1997
1051,DENIS-P J1058.7−1548,Crater,10h 58m 47.87s,−15° 48′ 17.2″,14.155,49,L3,64,1.00,1997
1052,DENIS-P J1058.7−1548,Crater,10h 58m 47.87s,−15° 48′ 17.2″,14.155,49,L3,64,1.00,1997
1053,DENIS-P J1058.7−1548,Crater,10h 58m 47.87s,−15° 48′ 17.2″,14.155,49,L3,64,1.00,1997
1054,DENIS-P J1058.7−1548,Crater,10h 58m 47.87s,−15° 48′ 17.2″,14.155,49,L3,64,1.00,1997
1055,DENIS-P J1058.7−1548,Crater,10h 58m 47.87s,−15° 48′ 17.2″,14.155,49,L3,64,1.00,1997
1056,DENIS-P J1058.7−1548,Crater,10h 58m 47.87s,−15° 48′ 17.2″,14.155,49,L3,64,1.00,1997
1057,DENIS-P J1058.7−1548,Crater,10h 58m 47.87s,−15° 48′ 17.2″,14.155,49,L3,64,1.00,1997
1058,DENIS-P J1058.7−1548,Crater,10h 58m 47.87s,−15° 48′ 17.2″,14.155,49,L3,64,1.00,1997
1059,DENIS-P J1058.7−1548,Crater,10h 58m 47.87s,−15° 48′ 17.2″,14.155,49,L3,64,1.00,1997
1060,TWA 28,,11h 2m 9.83s,−34° 30′ 35.5″,,180,M8.5γ,36,2.39,
1061,TWA 28,,11h 2m 9.83s,−34° 30′ 35.5″,,180,M8.5γ,36,2.39,
1062,TWA 28,,11h 2m 9.83s,−34° 30′ 35.5″,,180,M8.5γ,36,2.39,
1063,TWA 28,,11h 2m 9.83s,−34° 30′ 35.5″,,180,M8.5γ,36,2.39,
1064,TWA 28,,11h 2m 9.83s,−34° 30′ 35.5″,,180,M8.5γ,36,2.39,
1065,TWA 28,,11h 2m 9.83s,−34° 30′ 35.5″,,180,M8.5γ,36,2.39,
1066,TWA 28,,11h 2m 9.83s,−34° 30′ 35.5″,,180,M8.5γ,36,2.39,
1067,TWA 28,,11h 2m 9.83s,−34° 30′ 35.5″,,180,M8.5γ,36,2.39,
1068,TWA 28,,11h 2m 9.83s,−34° 30′ 35.5″,,180,M8.5γ,36,2.39,
1069,TWA 28,,11h 2m 9.83s,−34° 30′ 35.5″,,180,M8.5γ,36,2.39,
1070,Cha 110913-773444,Chamaeleon,11h 9m 14s,–77° 34′ 45″,21.59,163,L,8,1.8,2005
1071,Cha 110913-773444,Chamaeleon,11h 9m 14s,–77° 34′ 45″,21.59,163,L,8,1.8,2005
1072,Cha 110913-773444,Chamaeleon,11h 9m 14s,–77° 34′ 45″,21.59,163,L,8,1.8,2005
1073,Cha 110913-773444,Chamaeleon,11h 9m 14s,–77° 34′ 45″,21.59,163,L,8,1.8,2005
1074,Cha 110913-773444,Chamaeleon,11h 9m 14s,–77° 34′ 45″,21.59,163,L,8,1.8,2005
1075,Cha 110913-773444,Chamaeleon,11h 9m 14s,–77° 34′ 45″,21.59,163,L,8,1.8,2005
1076,Cha 110913-773444,Chamaeleon,11h 9m 14s,–77° 34′ 45″,21.59,163,L,8,1.8,2005
1077,Cha 110913-773444,Chamaeleon,11h 9m 14s,–77° 34′ 45″,21.59,163,L,8,1.8,2005
1078,Cha 110913-773444,Chamaeleon,11h 9m 14s,–77° 34′ 45″,21.59,163,L,8,1.8,2005
1079,Cha 110913-773444,Chamaeleon,11h 9m 14s,–77° 34′ 45″,21.59,163,L,8,1.8,2005
1080,OTS 44,Chamaeleon,11h 10m 12s,–76° 32′ 13″,,554,M9.5V,15,,2005
1081,OTS 44,Chamaeleon,11h 10m 12s,–76° 32′ 13″,,554,M9.5V,15,,2005
1082,OTS 44,Chamaeleon,11h 10m 12s,–76° 32′ 13″,,554,M9.5V,15,,2005
1083,OTS 44,Chamaeleon,11h 10m 12s,–76° 32′ 13″,,554,M9.5V,15,,2005
1084,OTS 44,Chamaeleon,11h 10m 12s,–76° 32′ 13″,,554,M9.5V,15,,2005
1085,OTS 44,Chamaeleon,11h 10m 12s,–76° 32′ 13″,,554,M9.5V,15,,2005
1086,OTS 44,Chamaeleon,11h 10m 12s,–76° 32′ 13″,,554,M9.5V,15,,2005
1087,OTS 44,Chamaeleon,11h 10m 12s,–76° 32′ 13″,,554,M9.5V,15,,2005
1088,OTS 44,Chamaeleon,11h 10m 12s,–76° 32′ 13″,,554,M9.5V,15,,2005
1089,OTS 44,Chamaeleon,11h 10m 12s,–76° 32′ 13″,,554,M9.5V,15,,2005
1090,SDSS J111010.01+011613.1,,11h 10m 10.01s,1° 16′ 13″,,63,T5.5p,9,1.24,
1091,SDSS J111010.01+011613.1,,11h 10m 10.01s,1° 16′ 13″,,63,T5.5p,9,1.24,
1092,SDSS J111010.01+011613.1,,11h 10m 10.01s,1° 16′ 13″,,63,T5.5p,9,1.24,
1093,SDSS J111010.01+011613.1,,11h 10m 10.01s,1° 16′ 13″,,63,T5.5p,9,1.24,
1094,SDSS J111010.01+011613.1,,11h 10m 10.01s,1° 16′ 13″,,63,T5.5p,9,1.24,
1095,SDSS J111010.01+011613.1,,11h 10m 10.01s,1° 16′ 13″,,63,T5.5p,9,1.24,
1096,SDSS J111010.01+011613.1,,11h 10m 10.01s,1° 16′ 13″,,63,T5.5p,9,1.24,
1097,SDSS J111010.01+011613.1,,11h 10m 10.01s,1° 16′ 13″,,63,T5.5p,9,1.24,
1098,SDSS J111010.01+011613.1,,11h 10m 10.01s,1° 16′ 13″,,63,T5.5p,9,1.24,
1099,SDSS J111010.01+011613.1,,11h 10m 10.01s,1° 16′ 13″,,63,T5.5p,9,1.24,
1100,2MASS J11145133−2618235,Hydra,11h 14m 51.33s,−26° 18′ 23.5″,15.86,18.2,T7.5,33,0.96,2005
1101,2MASS J11145133−2618235,Hydra,11h 14m 51.33s,−26° 18′ 23.5″,15.86,18.2,T7.5,33,0.96,2005
1102,2MASS J11145133−2618235,Hydra,11h 14m 51.33s,−26° 18′ 23.5″,15.86,18.2,T7.5,33,0.96,2005
1103,2MASS J11145133−2618235,Hydra,11h 14m 51.33s,−26° 18′ 23.5″,15.86,18.2,T7.5,33,0.96,2005
1104,2MASS J11145133−2618235,Hydra,11h 14m 51.33s,−26° 18′ 23.5″,15.86,18.2,T7.5,33,0.96,2005
1105,2MASS J11145133−2618235,Hydra,11h 14m 51.33s,−26° 18′ 23.5″,15.86,18.2,T7.5,33,0.96,2005
1106,2MASS J11145133−2618235,Hydra,11h 14m 51.33s,−26° 18′ 23.5″,15.86,18.2,T7.5,33,0.96,2005
1107,2MASS J11145133−2618235,Hydra,11h 14m 51.33s,−26° 18′ 23.5″,15.86,18.2,T7.5,33,0.96,2005
1108,2MASS J11145133−2618235,Hydra,11h 14m 51.33s,−26° 18′ 23.5″,15.86,18.2,T7.5,33,0.96,2005
1109,2MASS J11145133−2618235,Hydra,11h 14m 51.33s,−26° 18′ 23.5″,15.86,18.2,T7.5,33,0.96,2005
1110,TWA 26,,11h 39m 51.14s,−31° 59′ 21.5″,,137,M9γ,30,2.20,
1111,TWA 26,,11h 39m 51.14s,−31° 59′ 21.5″,,137,M9γ,30,2.20,
1112,TWA 26,,11h 39m 51.14s,−31° 59′ 21.5″,,137,M9γ,30,2.20,
1113,TWA 26,,11h 39m 51.14s,−31° 59′ 21.5″,,137,M9γ,30,2.20,
1114,TWA 26,,11h 39m 51.14s,−31° 59′ 21.5″,,137,M9γ,30,2.20,
1115,TWA 26,,11h 39m 51.14s,−31° 59′ 21.5″,,137,M9γ,30,2.20,
1116,TWA 26,,11h 39m 51.14s,−31° 59′ 21.5″,,137,M9γ,30,2.20,
1117,TWA 26,,11h 39m 51.14s,−31° 59′ 21.5″,,137,M9γ,30,2.20,
1118,TWA 26,,11h 39m 51.14s,−31° 59′ 21.5″,,137,M9γ,30,2.20,
1119,TWA 26,,11h 39m 51.14s,−31° 59′ 21.5″,,137,M9γ,30,2.20,
1120,2MASSW J1146345+223053,,11h 46m 34.49s,22° 30′ 52.7″,,89,L3,,,
1121,2MASSW J1146345+223053,,11h 46m 34.49s,22° 30′ 52.7″,,89,L3,,,
1122,2MASSW J1146345+223053,,11h 46m 34.49s,22° 30′ 52.7″,,89,L3,,,
1123,2MASSW J1146345+223053,,11h 46m 34.49s,22° 30′ 52.7″,,89,L3,,,
1124,2MASSW J1146345+223053,,11h 46m 34.49s,22° 30′ 52.7″,,89,L3,,,
1125,2MASSW J1146345+223053,,11h 46m 34.49s,22° 30′ 52.7″,,89,L3,,,
1126,2MASSW J1146345+223053,,11h 46m 34.49s,22° 30′ 52.7″,,89,L3,,,
1127,2MASSW J1146345+223053,,11h 46m 34.49s,22° 30′ 52.7″,,89,L3,,,
1128,2MASSW J1146345+223053,,11h 46m 34.49s,22° 30′ 52.7″,,89,L3,,,
1129,2MASSW J1146345+223053,,11h 46m 34.49s,22° 30′ 52.7″,,89,L3,,,
1130,2MASS J11544223-3400390 [de],Hydra,11h 54m 42.23s,−34° 0′ 39″,14.2,129,L0β,37,1.50,2003
1131,2MASS J11544223-3400390 [de],Hydra,11h 54m 42.23s,−34° 0′ 39″,14.2,129,L0β,37,1.50,2003
1132,2MASS J11544223-3400390 [de],Hydra,11h 54m 42.23s,−34° 0′ 39″,14.2,129,L0β,37,1.50,2003
1133,2MASS J11544223-3400390 [de],Hydra,11h 54m 42.23s,−34° 0′ 39″,14.2,129,L0β,37,1.50,2003
1134,2MASS J11544223-3400390 [de],Hydra,11h 54m 42.23s,−34° 0′ 39″,14.2,129,L0β,37,1.50,2003
1135,2MASS J11544223-3400390 [de],Hydra,11h 54m 42.23s,−34° 0′ 39″,14.2,129,L0β,37,1.50,2003
1136,2MASS J11544223-3400390 [de],Hydra,11h 54m 42.23s,−34° 0′ 39″,14.2,129,L0β,37,1.50,2003
1137,2MASS J11544223-3400390 [de],Hydra,11h 54m 42.23s,−34° 0′ 39″,14.2,129,L0β,37,1.50,2003
1138,2MASS J11544223-3400390 [de],Hydra,11h 54m 42.23s,−34° 0′ 39″,14.2,129,L0β,37,1.50,2003
1139,2MASS J11544223-3400390 [de],Hydra,11h 54m 42.23s,−34° 0′ 39″,14.2,129,L0β,37,1.50,2003
1140,2MASSW J1155395-372735 [de],Centaurus,11h 55m 39.52s,−37° 27′ 35″,12.8,31,L2,64,1.00,2002
1141,2MASSW J1155395-372735 [de],Centaurus,11h 55m 39.52s,−37° 27′ 35″,12.8,31,L2,64,1.00,2002
1142,2MASSW J1155395-372735 [de],Centaurus,11h 55m 39.52s,−37° 27′ 35″,12.8,31,L2,64,1.00,2002
1143,2MASSW J1155395-372735 [de],Centaurus,11h 55m 39.52s,−37° 27′ 35″,12.8,31,L2,64,1.00,2002
1144,2MASSW J1155395-372735 [de],Centaurus,11h 55m 39.52s,−37° 27′ 35″,12.8,31,L2,64,1.00,2002
1145,2MASSW J1155395-372735 [de],Centaurus,11h 55m 39.52s,−37° 27′ 35″,12.8,31,L2,64,1.00,2002
1146,2MASSW J1155395-372735 [de],Centaurus,11h 55m 39.52s,−37° 27′ 35″,12.8,31,L2,64,1.00,2002
1147,2MASSW J1155395-372735 [de],Centaurus,11h 55m 39.52s,−37° 27′ 35″,12.8,31,L2,64,1.00,2002
